index,address,token_1,token_0,fee
320,0x3c219244a8C3db887bfB8b6afac741ae26d285d4,DAI,LUSD,5
321,0x86748A5a9fd7c10F4e41A0712b17e0F88d3Bd110,DAI,LUSD,100
322,0xfc744e286D76449b782Db251643335aE5B2a9e2F,DAI,MATIC,30
323,0x7FF0C3c09592D189E3974dc7F069809AFD841594,DAI,MKR,30
324,0x4922DA6996D78Fc3E267D933DeB26A673c965Bfd,DAI,MKR,100
325,0xfdd3a91B638d25341AB175545E0129Ac26E46Ccf,DAI,OCEAN,5
326,0xcd6d95d18611c089996dcE073De1790666ddAd1f,DAI,RAI,5
327,0x4237DfDc7517575284fcd47aF138918D685aEf92,DAI,SNX,30
328,0x1b58914037F004a30C2620EA181D811225897F4b,DAI,SNX,100
329,0x088aB6cDc32570f60fd58c8B0A86fa62e1B34f94,DAI,SOCKS,30
330,0xe3F3F81034c4997cA4462e150Cf38b7761296C35,DAI,SPELL,5
331,0x54755AE39aD3bB842212AbcBa8DC8DD6C06A98fF,DAI,SUSHI,100
332,0x8E3d89dc3CD1252a4d50d6d4a42a1F10f1D1922A,UNI,DAI,5
333,0x6BB6D067Ad36B86Cc2ec784776C4a97b5e76085E,UNI,DAI,30
334,0x89D8A50a1649b2111bDB81b1BD955761cadf99AC,UNI,DAI,100
335,0x7CF803e8d82A50504180f417B8bC7a493C0a0503,DAI,USDC,1
336,0x9264e764e6D5D252a5c17C457C9Bb059b8831Bb1,DAI,USDC,5
337,0xbFf936a43e6Fe6F891789bE66043BcC8eFfee938,DAI,USDC,100
338,0xF0428617433652c9dc6D1093A42AdFbF30D29f74,USDC.E,DAI,1
339,0xd37Af656Abf91c7f548FfFC0133175b5e4d3d5e6,USDC.E,DAI,5
340,0x0A5f3C8633B0abe29d229db1f730eD46a60DceD2,USDC.E,DAI,30
341,0x63675e1973901dA9b2F9134f1369AA0022b03369,USDC.E,DAI,100
342,0x7f580f8A02b759C350E6b8340e7c2d4b8162b6a9,USDT,DAI,1
343,0x6387b0D5853184645cC9a77D6Db133355d2eb4E4,USDT,DAI,5
344,0x6d78117425E49562Eda06aa1db5f0dcf78c2E56F,USDT,DAI,30
345,0x742e6Ca176067F57b79bE9f42E0DF7cb94521e16,USDT,DAI,100
346,0x46c47c8dAABCA3e15Bf238cdA365894046BaFa23,DAI,WBTC,30
347,0x2C089ee1080B091fB3B73Df94f7840B33FbCa020,DAI,WBTC,100
348,0xB54d8df76faCe4D99899E810aa25599527d9b1E5,DAI,WOO,100
349,0xCBAB2fd68Cf520Aa42Fc3cb75581Afb8B0FcA144,DAI,RDNT,30
350,0x74C1f85e5429Ea828BEDb2Bb90ddbe2cb1c0fb31,DAI,MAGIC,30
351,0x7871ee54FB3Bd74dDFd241700B83E8C8dbBe16e5,DAI,MAGIC,100
352,0x7e0A449B07703f34aC33A36bb450F42a159494E6,AGEUR,DAI,5
353,0x480b247c62E87fcf3c82A88f6dD4F9c61B474eBF,DAI,GNS,30
354,0x4d2fE06Fd1c4368042B926D082484D2E3cC8F3F5,DAI,GNS,100
355,0xBd0AE3c1ED6ef519AEf82D0F68A9b05B04bB2A75,DAI,VELA,100
356,0x523863fFFCd298900a5962b939fD5431da1f28dA,DAI,BIFI,100
357,0x3a1a881Be8c93E55028B31d3acb1cba5131A1068,USDC.E,DYDX,100
358,0x89dAdB6f9272b5a31efe8933E00243B0C549aE95,USDC.E,ENS,30
359,0x434E1Ee2675919d58BFDB76E074f0335c5bE0EB9,ENS,USDT,30
360,0x984D124DfC06B5Ac7A32091bBf6dfeD931C47269,USDC.E,EUROC,5
361,0xa5F7F0126001cE70471eb0E613E3C2691D32A226,USDT,FIS,5
362,0xB8a08d8Aa1ADe63Ab1Ec4dee9544aA3DA2D5F4D5,GMX,FXS,100
363,0x645E937E80EfBA182cD035d4ab650B14e5639876,USDC.E,FXS,30
364,0x69f9c2E485239eC4f0E65f4787b0cdDFa183D360,USDC.E,GALA,30
365,0x723cd249382C4505E4e57FeDB2AA30a65834A5a2,GMX,LDO,100
366,0x943c4EEb11ae6761350ebaD80Ef3FBa321BE3fc2,GMX,LINK,30
367,0xd202696C7d871175Bc235104b57889171a41CF92,GMX,LINK,100
368,0x6CC4a2B68d926621e66EB4301125385136B45FaB,GMX,LPT,30
369,0xb33672aD75F2950c82FE3D9a4a3a2D511e45A388,GMX,LUSD,100
370,0xF104bCCbd9fA7F72caC1274C1360C46Aa57D03a2,GMX,SUSHI,100
371,0xFAcE98e59Bce3b16d11DD78b6BdFe13499B208b5,GMX,UNI,100
372,0xb0f4DF6389d6A8cD3cc66E8B185a95F3A504AF70,GMX,USDC,5
373,0x135E49cC315fED87F989e072ee11132686CF84F3,GMX,USDC,30
374,0x0A36952Fb8C8dc6daeFB2fADb07C5212f560880e,GMX,USDC,100
375,0xea263b98314369F2245C7B7e6A9F72E25cB8cDeD,USDC.E,GMX,5
376,0xBed2589feFAE17d62A8a4FdAC92fa5895cAe90d2,USDC.E,GMX,30
377,0x2039f8c9cd32Ba9cD2Ea7e575d5B1ABeA93f7527,USDC.E,GMX,100
378,0x5054383d775B13E89BC485c690D537FCb437a449,USDT,GMX,5
379,0x9e91dD7e538A7424841902a14FBE42eBF99e9a7E,USDT,GMX,30
380,0xC26064c6768215cD1c54b17a5525387a36176173,USDT,GMX,100
381,0xA6856114F06e5bc6f4932F9F10cA36D4E60DFE48,GMX,WBTC,5
382,0x671bfA077667EcCf6aA8acDbe53f92ECBa96Ddf3,GMX,WBTC,30
383,0x385B4B453EA691A62442aC25aA15cAadd6D20915,GMX,WBTC,100
384,0xcC27842B6c40674207AFB97fd0D8d32Be2f5f6c5,GMX,RDNT,30
385,0x784cFED9117BCbB976ADbB43C2cEa3c49D76dBa3,GMX,RDNT,100
386,0x0B0a06fa34F3077B7BAffe424eFc35BAC645Feb8,GMX,MAGIC,100
387,0xb0770678831Def6d51616270E437FdBb90f46959,GMX,PENDLE,30
388,0x1D6394f013ef1f9d98C5d9C1E56e10cE33ccd5d1,GMX,GNS,5
389,0x00c3a1C542EC29457286357143153cd1110E02b3,GMX,GNS,30
390,0x3884312C7711e857dEA4278883cF91A042cE03Df,GMX,GNS,100
391,0x3B2B4ba6b8AF4a76F9a6527a26DEd66975FD0769,GMX,GRAIL,30
392,0xB8eaFc4Ad4db6FAea414C85b4cDc02FEe3dD1fA1,GMX,GRAIL,100
393,0x251ED3f2454BD226619C2Ba68fc4c892011B0977,USDC.E,GNO,100
394,0x7729378096b4cd1c021c8694c4df2c45415D2644,USDC.E,GRT,30
395,0xe1b6E0D1654f74E981AF612CB543294b448D4F5f,USDC.E,GRT,100
396,0x54B7FE035ac57892D68CbA53dbB5156ce79058d6,USDC.E,GYEN,5
397,0x4a5f91D8C7d8874b52AcEb2A41b9463767004Aa5,USDT,IMX,100
398,0x15C503dE090efe8187977BFD588Cae62ed35b1cD,USDC,LDO,5
399,0xbc4D874430834e90a4C9BaEb3dB470CACB0dCce2,USDC,LDO,30
400,0xdE60b03240FA1156829B7d221D189C7B007cB433,USDC,LDO,100
401,0x0A457f1Bf8373401ED5312090124FA6EB2723403,USDC.E,LDO,30
402,0x90D2FB08af9E9323D7cBd364181Bda1e7D3c2c2f,USDC.E,LDO,100
403,0x62787bF06379DD108528F73b7aba3A2A6bdEe7f7,USDT,LDO,5
404,0x657B6d011DD77AFeCbB9447CaacA25CB23E1AcA5,USDT,LDO,30
405,0xa581ECB72d748d93EdAAA60d886000c8653288cb,USDT,LDO,100
406,0x8E0C09A8E1Cfb38dF7a46483aDF9Cd418a0da078,KNC,LDO,30
407,0x9946eB8fc8c75E64bdeB80EB1e569cFb35ff3E35,LINK,LPT,1
408,0x01adC95fc765011500c6608dfa46cDf06E441392,LINK,LPT,30
409,0xF14cbEcb88e90DB77a70a552FA67DBE52Ae55D2F,LINK,LPT,100
410,0x7b26812B047F5521fb38fae12e367aC61F17a136,LINK,MATIC,5
411,0xE96Fae40bd1A6F94065887262E935Be483021f14,LINK,MATIC,30
412,0xe989C51D3e0904Abf091f2140f6E3454d9aDCe94,LINK,MATIC,100
413,0xb6b401cAB89cDaA4AD850BD952aeFF5d14047ea7,LINK,OCEAN,100
414,0x6d4Ab78B1c759E7e1f2e4062E197b3a98f5ab0A0,LINK,PEPE,100
415,0x39635c54A81e122dcb0048c1239580CDeb95Bb51,LINK,SPELL,5
416,0x8d68772AF387a003Cc74f993822B3B7F082c23bc,UNI,LINK,30
417,0xEd701Ba0cec723d85B7d96c80C21148E49D2Bf05,UNI,LINK,100
418,0x655C1607F8c2E73D5b4ddAbCe9Ba8792b87592B6,LINK,USDC,5
419,0xbBe36e6f0331C6a36AB44Bc8421E28E1a1871C1e,LINK,USDC,30
420,0x338a8064142B09D4776B1F5f082890D905b508eb,LINK,USDC,100
421,0xC021D8012985C2781ca25C84103a8681D4E16ACb,USDC.E,LINK,5
422,0xDD092f5Dce127961AF6ebE975978c084C935Bcc8,USDC.E,LINK,30
423,0x25e472841483c62d8B0e24b89dC87e996E5b391B,USDC.E,LINK,100
424,0x5cac50b7171aCEf26803e2768d6db262A5dE0715,USDT,LINK,5
425,0x32A5746bA6826828716Cc1A394bC33301eBC7656,USDT,LINK,30
426,0x5368C486222552Bdbe57A26Ce260B13Ce47b3211,USDT,LINK,100
427,0x9A0BD7fE806E4A11A91F1f3ccf473Dc6eF0C2268,LINK,WBTC,5
428,0xa79fD76cA2b24631Ec3151f10c0660a30Bc946E7,LINK,WBTC,30
429,0xD298dc1cDD537eb2aAbEA148720f7EBA2f74aBF7,LINK,RDNT,100
430,0x0EB9Dc72D4B483256d6f1aC2579B675a89104845,LINK,MAGIC,100
431,0x05cf80699d9912B8b81C2C777e6612BB3452F0F2,LINK,GNS,30
432,0xb563eb9B2AEF445bA2C16487bbc2132A9Be55d46,LINK,GNS,100
433,0x71c5dDBe697F72507d2b0028B095b842a98f2E0b,LINK,SPA,100
434,0x7Ba2Baf6D7078F1D0Ea0bd5CB0210a9d3E3787E0,SPELL,LPT,30
435,0x9B78c8F5B6777d9c1D3a2128530B68202D173CA2,SPELL,LPT,100
436,0xc4215cbED764D323AED0a54595dA9F0094e22D15,SUSHI,LPT,30
437,0x2c697cf3f9F6e14c9d79BE5Ba2c34b6305e3C32e,USDC,LPT,100
438,0x78D794308136421778391C97FA2815F3a033D7C4,USDC.E,LPT,30
439,0x260D6D6c3eA3DaF5D53442FC375054A3b023d38B,USDC.E,LPT,100
440,0x81Ba905FBdD3c3B6c568739F3418F7BA86fAaFCC,USDT,LPT,30
441,0xf09f4bEE6D361DF1Aec761969f5113Dd9E863257,MAGIC,LPT,5
442,0xf8C81E9ED83d758f684339dC020cf5f6b09c4813,LQTY,LUSD,5
443,0x80F37B760072bA97903cCef1f343e55cc6205dc4,LQTY,LUSD,30
444,0x7cdEF2E71012Be1f13959c06fE1B71bB1C54ea3C,LQTY,LUSD,100
445,0x68356DF4C4b54a5A8717bcd961Be5b0588aA079D,USDC.E,LQTY,100
446,0xfD6F784a23F78fD4cE5FCA4cC1e0Ae4108548Cd1,USDC.E,LRC,100
447,0xbFFE9cE360E3EE69DeE03080EF077e59A0940fd2,USDT,LRC,30
448,0xa14be44DF3441152740317e3ABDFB942C9695dE7,RAI,LUSD,5
449,0xDF2DbeA40362F03F9df8577167aEdA8Aa7B8Cd10,USDC,LUSD,1
450,0x3D18C836Be1674e8eCc6906224c3e871A1b3a13f,USDC,LUSD,5
451,0x494a11a9cC9c7232B4B93E729aee7b8Ab23d2f20,USDC.E,LUSD,1
452,0x1557fdFDa61F135BaF1A1682eebAa086a0fcaB6e,USDC.E,LUSD,5
453,0xCA5b478045B8148FB64AfB5Ce8f9f617D791a8d6,USDC.E,LUSD,30
454,0x2f4B6bB749179312Afbd66e022fe90032fF7d49C,USDT,LUSD,1
455,0xfAB208446489bC1808Ba0Ad6939aB5F84ca6B99d,USDT,LUSD,30
456,0x717bAFFD56b13F6359dDC0D8BeC4c2BA69352856,USDT,LUSD,100
457,0xEbdFfdFaBc0c9723d24Df3A8304467BAC9C0ce42,LUSD,GNS,100
458,0xfd526a2e6B2E04B381b672DD64684b9c272Aa333,UNI,MATIC,1
459,0x221b791D5Fb5069F9833cCa2f9dfa8E2CDE0bbDF,USDC,MATIC,5
460,0x5e5c6e0e6AB7E875abEdEF7b17b3d98a771c2061,USDC,MATIC,30
461,0xFe08388D651F4eec53707554B1710C3aB37A9B36,USDC,MATIC,100
462,0xec027da2CE5F6160D4333ea96D1240763E2F2ead,USDC.E,MATIC,5
463,0xDCD89a33eDe6b2985F27b8Ec3a4F72584B2303f7,USDC.E,MATIC,30
464,0x3cF4Eac5A66c97855aAb65cac526E66d9eEaefb7,USDC.E,MATIC,100
465,0x997Ba1B0E4117505877Ab6F56A424e62E87A52e5,USDT,MATIC,1
466,0x082E09f606DD2F883B18D5869233844D9103c582,USDT,MATIC,5
467,0x866fB632f2f7c151Aa634029a3829a24f4951854,USDT,MATIC,30
468,0x4cAd32144A63E67f5F18c35dd72b6b7E7D580C25,USDT,MATIC,100
469,0xAEb1D7B768ccDE874f4c106Fa3c7d3f1fd832330,MATIC,WBTC,30
470,0x6fAF2e9D66EC6Ec1ec1BFd521A70A6FFE507a7D6,MATIC,RDNT,1
471,0x94Eaff520140F6bbfEc1D50EB7BA92508Aec14E0,MATIC,MAGIC,30
472,0xee8026118b899C61A6dDaC011478b587641De567,MATIC,PENDLE,100
473,0x7872a2e68320eBeB58046Bc2BD58274635fBB783,MATIC,GNS,30
474,0x5f4951324B998a2137DB656E998d5EE82799dc01,MATIC,GNS,100
475,0x2529154d5d28865a242dF29901caa5c262e41002,USDC.E,MKR,30
476,0x87Af3400f5114f34Fe002173f9AB249f3183Cd57,USDC.E,MKR,100
477,0x55b325563Be9F2Cd906aB42D3860848183fd7577,USDC,MXC,30
478,0x157a697094d4226fCB1E76765791eB17AA44Adcc,USDC,OCEAN,30
479,0xDea4cE49a3dffF7B1F62766c0E167745D1a309Ea,USDC.E,OCEAN,100
480,0xF6d136e3b376cf3F2Ffa141EC88cC3c178965E65,USDC.E,PAXG,30
481,0x3358d08Ae7D204DAdD2C86BC2001e970cd9dCC32,USDC.E,PAXG,100
482,0x700D73a7a7Ec1FfE48d8698C7C778ca49E710Add,PAXG,USDT,100
483,0x29046f8f9E7623a6A21Cc8c3CC2a2121aE855b8d,PAXG,WBTC,30
484,0x73e0Fd4621b58f2b5C2E73e682b7A8b1fA79f044,USDC,PEPE,100
485,0x81067853b3B03d998aB5eEbd77937a664fDdB5fe,USDC.E,PEPE,100
486,0xE825e915dC46413704a9F88459ba5188fEB7A630,USDT,PEPE,30
487,0xDCBCB123984d169dD30995d462be16E2D3e4677c,USDT,PEPE,100
488,0x47D96F14bA530409eDbCA7471cdE7A0bC95089f3,PEPE,WBTC,100
489,0xb44C94c5A023E6BaF99ab1F3Ba384b1b45714876,USDT,POND,100
490,0x0d01653333f7124E34c96C7C3C1CDaB8B0F73a6e,USDC.E,RAI,5
491,0xF62CeC673F5C85f8Dd2077D9aE9DA810713979a2,USDC.E,RGT,30
492,0xe516f010A540BC268De6C65cF5526666B08C7180,USDC.E,RNDR,30
493,0xBd371cED1edfe655f39f265657853166Fbc7B2Ad,SNX,USDC,100
494,0x13F39D6381409c935DEe9C67298BB4A4fd096466,SUSHI,SPELL,30
495,0xA66A08e3Ef8DDFF05386c8FD1302e94dA520F0DF,USDC.E,SPELL,5
496,0x1228bE99D1feC80dAe796dE6186d62E9FcDce360,USDC.E,SPELL,30
497,0x2e96fbd4E2967d19fD5DFbcae592182F2cCfE282,USDC.E,SPELL,100
498,0x61975Bce2af824cCF9603AC2C3F984cfF5d2d64f,USDT,SPELL,30
499,0x6d5EA2BDebc8d08EB1f6646089c10451074640C4,MAGIC,SPELL,5
500,0x40cFdeed5a7D84171E077bea5023d2E100c2042D,MAGIC,SPELL,30
501,0x9172614b90D1Fb3A3099c36B9651733f239f7481,SPA,SPELL,100
502,0x8C5c5331E92E44f3E0860e4822b250aa139F2058,UNI,SUSHI,30
503,0x3ab8A8c044FdCF26e91a681A3B9A1F147d7566A7,SUSHI,USDC,100
504,0x1526f8391c986ddb94E21Fb9a289036F35710e2B,USDC.E,SUSHI,5
505,0xce8f9E86272Cf1F81c90f8457c79DFEbF270C6Ad,USDC.E,SUSHI,30
506,0xd8737716902865Cf82978D5112A4741b3e4B90EF,USDC.E,SUSHI,100
507,0x5b7B2abb67Ac59AC51ce32362cf59C7D33904d2c,USDT,SUSHI,30
508,0x71A3AEe934cd8495A59030731F41d67dF89Aabb8,USDT,SUSHI,100
509,0x90fbEA17F533Bee1240D33218CeD209d942189ff,SUSHI,WBTC,100
510,0xF90bfF6338266090b0c1C49d3819a0F0125f96dC,USDC.E,T,30
511,0x3c7cdec31241f8F842ea526ab918b598b86469A2,TBTC,WBTC,5
512,0xeaf86d2b37dbED7EBeBd9f4A2728A87f083a6C43,UNI,USDC,5
513,0x05477c22a5349ceE601500Da0489daD137fd6BfA,UNI,USDC,30
514,0x0d94947374cbc779a0FB4D1bfF795C0Af6Dfae25,UNI,USDC,100
515,0x89ecffd523A4a3cd7852BC0733f0a97Ff9018533,USDC.E,UNI,5
516,0x2dfBbc8C9405c70cA0f81944332841663D2333B1,USDC.E,UNI,30
517,0xCe17FE67076aC68665a34ad01acfd73f581A1336,USDC.E,UNI,100
518,0x3B2EaFcE2B05341a0BEe6a3569b5F769aFb3042F,USDT,UNI,5
519,0xD97c8EE1C1e47f50A66E69d5aD155f882E38b0e5,USDT,UNI,30
520,0x79bE9c58825018B8d26e450806C497C9bebE4e8d,USDT,UNI,100
521,0x9e03944Fe1352047427B0696Cc013bfa41715E95,UNI,YFI,100
522,0x858645a4745901D3F44446a34968eb545AdBAD63,UNI,GNS,30
523,0xFB577a095F84e90a1b2E0C9a92295dBA2C016F8F,UNI,SPA,100
524,0x8e295789c9465487074a65b1ae9Ce0351172393f,USDC.E,USDC,1
525,0xA9E9CB16E922892Aa563a5aDb0f7D976EFCe36FB,USDC.E,USDC,5
526,0xD2D3B78fEf22406696EF9E7fE9BbEcf98802690d,USDC.E,USDC,30
527,0x41Bcf70432c90bA007FaaB2d3ac4A4A615b6bba3,USDC.E,USDC,100
528,0xbE3aD6a5669Dc0B8b12FeBC03608860C31E2eef6,USDT,USDC,1
529,0xbcE73c2e5A623054B0e8e2428E956f4b9d0412a5,USDT,USDC,5
530,0x9957ab69651EfE39b17c778e1435258F6A2cd314,USDT,USDC,30
531,0x0E4831319A50228B9e450861297aB92dee15B44F,USDC,WBTC,5
532,0x6985cb98CE393FCE8d6272127F39013f61e36166,USDC,WBTC,30
533,0x719826896832C9DeAA868272f2dD55CF1e5Ca3e7,USDC,WBTC,100
534,0x1B4AEC3617c2A70CF34d0b17eAF2bA0C2036A661,USDC,RDNT,5
535,0x3434A228AAb9D0D794203256514964B2bE94fCc0,USDC,RDNT,30
536,0xD8d1DAb77D3e89B17EC1f6B882a81F4Fb12986CE,USDC,RDNT,100
537,0xd8f9F34579E586F8B2b192412d2B67aFA23f6339,USDC,MAGIC,30
538,0x76867321EbaBE4D625bDbC3FF58Ca0DCCE1CA66f,USDC,MAGIC,100
539,0xc6aF8e73e2261264eF95466B97B13e03Bd88165e,USDC,PENDLE,30
540,0x3622D2E9ab0025621aB3C8cfEbDbD27bc02A8d1e,USDC,PENDLE,100
541,0x9BeED2F21456949a4529501711e92702E8562f94,AGEUR,USDC,5
542,0x15AA68fA20cdb0F6F23056e1E8f4312083e14181,AGEUR,USDC,30
543,0xaA9e653252ED9e87a9bD545B974eFBFB2f389F3F,USDC,GNS,5
544,0xa394070a679BeF332d288bA5B0c04D5F43C6B186,USDC,GNS,30
545,0x28a97E7a33b5e253024736615ED5f44E12b3e5f5,USDC,GNS,100
546,0x238Cf69eB4594f8967D2627Ee2A3eb02Ab7c8cc3,USDC,HMX,5
547,0x4F07500e9cd09e48458376c83b8143BCBB8815F5,USDC,HMX,30
548,0x18d8f4cFE249748B1E18f09D512219e610F357A1,USDC,HMX,100
549,0xb71EC5Ca2ad4bD4eacFad8E2Db5e87658eA104ae,USDC,FUC,30
550,0x3A6f20227632E6cED3d5f7dB520572603CAe93ef,USDC,FUC,100
551,0x6B247204f62375f15eD8197a40A7AC648Bd9bF8C,USDC,HDN,100
552,0x4BBAc3BbE0545f1Ef3214Af9B5dd842c7CaB8846,USDC,MCB,30
553,0x45bBdb1CEf5Dda5B1b2330B4E63ca3fB0Efa94bf,USDC,MCB,100
554,0xdFCC80CBe154Fc8ffe4349CA70DDA327a2e9de97,USDC,PREMIA,30
555,0xa8CAf1f4B455483A379DB09Deca9d295108484FA,USDC,ARCHI,1
556,0x5A4c70EbFaf48dcDAec298F20732736122ec957d,USDC,ARCHI,5
557,0x43889d3aAFdc5355DdB33C9D89996Be338b29c45,USDC,ARCHI,30
558,0x4c782a34E2b3Cf5501E5EDEE577df4AF1C8D2e04,USDC,ARCHI,100
559,0x91E417CB7C5ED117d12ea527F0A2EF0DAdb2fB29,KNC,USDC,100
560,0x8F77Dc73dc5e22829A789abb8df1e9F6CF52C1BC,USDC,VELA,30
561,0xf035Ef63Cf74E01c45Fa6Db4e24dA52cC886e218,USDC,VELA,100
562,0x421E669f70d1F9d1301726E2eFAEA1cf77Da16d6,USDC,HEGIC,1
563,0x737Ff7286bdffa6E2876d814D8743B83101dA0bB,USDC,HEGIC,100
564,0x2e83275fffd39BeFD271fCfeacab100c16d3c650,USDC,SPA,100
565,0x723f191b906638cE7B4bDeeF605F1106f97a64FA,LVL,USDC,5
566,0x8942733c1c8b915e0630Afa5bfAA2C8aeEc2EFC4,LVL,USDC,30
567,0xfbFe7B0bD38500b4b1A5d94E2e99D01D25db8F8f,LVL,USDC,100
568,0x8c9D230D45d6CfeE39a6680Fb7CB7E8DE7Ea8E71,USDC.E,USDT,1
569,0x13398E27a21Be1218b6900cbEDF677571df42A48,USDC.E,USDT,5
570,0x4d7cE479Ce0993E1aB98C15ceE6d8F33926871da,USDC.E,USDT,30
571,0xDCCa64e393ec2D5740bC3A021482F96089E9c59b,USDC.E,USDT,100
572,0x09112f3863345D03fcF292e213Dca8F62Aa6514a,USDC.E,WBTC,1
573,0xac70bD92F89e6739B3a08Db9B6081a923912f73D,USDC.E,WBTC,5
574,0xA62aD78825E3a55A77823F00Fe0050F567c1e4EE,USDC.E,WBTC,30
575,0x83450968eC7606F98Df1C170f8C922d55A13f236,USDC.E,WBTC,100
576,0x24309dd578eE0f764622954fa0F08722Ba7b76E6,USDC.E,WOO,30
577,0xbFd6F7f0284b23B37F1a625e1e9FfF360Cd4Bc1F,USDC.E,WOO,100
578,0x0CEB678673C7e83204Cab38F1f62C0Cee6deF203,USDC.E,YFI,100
579,0xa4FA0dd3f2D169AD06E3379E3edE6e33caD9BB05,USDC.E,RDNT,5
580,0xCa35261E797ce400Dcdf73E496B3b2D9762FFe7f,USDC.E,RDNT,30
581,0xB8271188967be1D66bAa122b6B1D6205D5D0096f,USDC.E,RDNT,100
582,0xa82b4Fa56E7bF900cFF8fC82362DD488506634a7,USDC.E,MAGIC,5
583,0x626b9d80eBc0dEd0E92BA4061Fe70D3154BA6D2e,USDC.E,MAGIC,30
584,0x37516211fE11d49b84cb959631526E1F4E3fB86f,USDC.E,MAGIC,100
585,0x473ce9B930BFc8F3e932fA6EebD4C31260fCe48e,USDC.E,PENDLE,5
586,0x42d7C8302a746F98Ec74F0DbC95fC39B46C1abb6,USDC.E,PENDLE,30
587,0x3BD5872fFA24106A69d7986BEf76B23FE0DB76a4,USDC.E,PENDLE,100
588,0x4e422f20Dd40E36892Da0f3982d3a92b0Df6f0fD,USDC.E,AGEUR,1
589,0xE4D9FaDDd9bcA5D8393BeE915dC56E916AB94d27,USDC.E,AGEUR,5
590,0x90B985E16557BDf42668F7BDDacF911bb4Ce4dc6,USDC.E,AGEUR,30
591,0xbEa9949cE508A68dDEeE37cd8D29E2Ba0e35c728,USDC.E,GNS,5
592,0x267Fcf6cB04EDA3c997b7e49d8b7B95382b0eE7b,USDC.E,GNS,30
593,0x8D76e9c2bD1aDDE00A3DcDC315Fcb2774Cb3D1D6,USDC.E,GNS,100
594,0xE8a30EEd904e30f7f3d49109b8231a134cF480f7,USDC.E,HMX,100
595,0x3aD5c51279FCDE2f0771e687c7415EAe99B9594e,USDC.E,FUC,100
596,0xCB7A3a9E1A057744a60d8103eE66DD28A71c4d75,USDC.E,MCB,30
597,0xA1E8101079B39fB1b8719eEb9E026B4805cEd0bb,USDC.E,MCB,100
598,0x22Dc80d6E2575876112fd391cFB692D766B9ccfB,USDC.E,PREMIA,30
599,0xe304f2dc9C850b6DaFd8f355d9EB7aE40D5d7DA1,USDC.E,PREMIA,100
600,0x77d75716ea4c1558b8d7bb35aBaCbEf2DdcAEF7E,USDC.E,ARCHI,1
601,0xc12dFC16761Dca1e261792c7EA4fCd38df112419,USDC.E,ARCHI,30
602,0x5151c83ad4E1C8C4eA0D1eaF91c246a8C6DAB2A4,USDC.E,USDD,5
603,0x6aa17951c2230EAb76eeb1eD9775EAb8e605842B,USDC.E,KNC,30
604,0x82271F1E3f8aF6c4FfEd10F4a529400a2c26c397,USDC.E,KNC,100
605,0x679BEC9FaeEd1e775110969eEc53c90E2b12A3eC,USDC.E,JOE,5
606,0x98D82AecB163D300b224F60F138Ad4074CC80e79,USDC.E,JOE,30
607,0x3F4b104801f8B979B5448C05EAA39e0b1910dA4C,USDC.E,JOE,100
608,0xE69B43A4bdae21DA99b9F444Df33E05F60464a73,USDC.E,DODO,100
609,0xbc1d60600ebdd2bF4303392769b480E0aF2f35bF,USDC.E,VELA,5
610,0x03E84E63e1825Da1cA59574CAD76412af3406AD5,USDC.E,VELA,30
611,0x852bEC42f6078D4B1AF4703d2863E839eA5452c3,USDC.E,VELA,100
612,0x11536894433cC71e8AfAc32Ef629406bB8ae4cd5,USDC.E,GRAIL,5
613,0xAeF3c99b401B11d1368613D1FdC03048F8934517,USDC.E,GRAIL,30
614,0x9A4d078024CA4D757209e4f4459fE501558960Fc,USDC.E,GRAIL,100
615,0xe6da7350371508A7092058328463529a6b5328CE,USDC.E,LON,100
616,0xA12067B67c6A6C1C1D7C7D55266B76a476C27E70,USDC.E,HEGIC,1
617,0x49E28EF1926c58C804bc1A6f6D8ad38F03Df9Dd7,USDC.E,HEGIC,5
618,0x3516B184ca4878B745904f818B7CcdFE44F9a557,USDC.E,HEGIC,30
619,0xB0BFd9bA312D7cD031150751a1c63a672D722D59,USDC.E,HEGIC,100
620,0x0cee18a40d049f40E37f22873A6a3cfE2063AF26,USDC.E,SPA,5
621,0xd70F39f2EAEF32B006D667c4DB4D83f79f81B86E,USDC.E,SPA,30
622,0x7bb5E71Fab18FEBA077B28355f20F5643CEEcE28,USDC.E,SPA,100
623,0xd541D5fa4fFF9D8a14e073a54EF2d8a29D39F682,USDC.E,LVL,30
624,0x5e87cd0437aD33b4A038Ba58fC92F9d38c67Fc29,USDC.E,LVL,100
625,0x11dD0cb2B2e8F6b8fb786Fb4180D13877E2F31f3,USDT,WBTC,1
626,0x5969EFddE3cF5C0D9a88aE51E47d721096A97203,USDT,WBTC,5
627,0x53C6ca2597711Ca7a73b6921fAf4031EeDf71339,USDT,WBTC,30
628,0x67D3E181E6dcC47f977c3A4b33Ac65454b87b997,USDT,WBTC,100
629,0x2f30063741620688C3761AcaFAEb6D716C2D6b05,USDT,RDNT,5
630,0xa3C015bfc999779D55bb849F85CDff53b4B82b7D,USDT,RDNT,30
631,0x5C5a1b94D14BdCDA9Ba2E53394a9A5fB29A70939,USDT,RDNT,100
632,0x97830871Eefc7fb52892Ab578B42c17622dF8fd7,USDT,MAGIC,5
